movie_id,name,release_date,release_year,imdb_id
2699,Jeeo Shaan Se,1997-03-14,1997,tt0809515
2700,Tamanna,1997-03-07,1997,
2701,Salma Pe Dil Aagaya,1997-03-07,1997,tt0286938
2702,Auzaar,1997-02-28,1997,tt0118660
2703,Judaai,1997-02-28,1997,tt0119427
2704,Hero No. 1,1997-02-21,1997,tt0119285
2705,Yeshwant,1997-02-07,1997,tt0250122
2706,Judwaa,1997-02-07,1997,tt0119428
2707,Chupp,1997-02-14,1997,tt0286545
2708,Jaya Ganga,1997-02-07,1997,
2709,Aar Ya Paar,1997-01-31,1997,tt0118546
2710,Darawani Haveli,1997-01-24,1997,
2711,Jai Mahalaxmi Maa,1997-01-24,1997,
2712,Nazarr,1997-01-24,1997,
2713,Bandit Lovers,1997-01-17,1997,
2714,Ganga Maange Khoon,1997-01-17,1997,
2715,Aastha,1997-01-03,1997,
2716,Hot Teri Deewangi,2015-02-27,2015,
2717,Ab Tak Chhappan 2,2015-02-27,2015,tt2202086
2718,Dum Laga Ke Haisha,2015-02-27,2015,tt3495030
2719,Garma Garam Garam Masala,2015-03-06,2015,
2720,Badmashiyaan - Fun Never Ends,2015-03-06,2015,
2721,Hey Bro,2015-03-06,2015,tt4512230
2722,Dirty Politics,2015-03-06,2015,tt4501576
2723,Coffee Bloom,2015-03-06,2015,tt3666258
2725,Bachelor Of Love - B.A. Fail,2015-03-06,2015,
2726,Ajay,1996-12-27,1996,tt0267252
2727,Namak,1996-12-20,1996,tt0344098
2728,Ram Aur Shyam,1996-12-20,1996,tt0483786
2729,Uff Yeh Mohabbat,1996-12-13,1996,tt0271243
2730,Khilona,1996-12-13,1996,
2731,Hum Hain Khalnayak,1996-12-06,1996,
2732,Tere Mere Sapne,1996-12-06,1996,tt0117878
2733,Dastak,1996-11-29,1996,tt0116035
2734,Rakshak,1996-11-29,1996,tt0135621
2735,Chal Kanvaria Shiv Ke Dham,1996-11-15,1996,
2736,Chhote Sarkar,1996-11-22,1996,tt0338855
2737,Raja Hindustani,1996-11-11,1996,tt0117437
2738,Sapoot,1996-11-08,1996,tt0135641
2739,Ghatak,1996-11-08,1996,
2740,Phool Bane Patthar,1996-10-25,1996,
2741,Rangbaaz,1996-10-25,1996,tt1027849
2742,Maachis,1996-10-25,1996,tt0116950
2743,Raja Ki Aayegi Baaraat,1996-10-18,1996,tt0269758
2744,Return Of Jewel Thief,1996-10-18,1996,tt0117470
2745,In Their Shoes,2015-03-13,2015,
2746,Angoori Bane Angaara,2015-03-13,2015,
2747,Room - The Mystery,2015-03-13,2015,
2748,NH 10,2015-03-13,2015,
2750,Zordaar,1996-10-11,1996,tt0405499
2751,Gandhi Se Mahatma Tak,1996-10-04,1996,
2752,Aashique Mastane,1996-10-04,1996,
2753,Shastra,1996-10-04,1996,tt0117623
2754,Naseem,1996-09-27,1996,tt0241753
2755,Hum Hain Premi,1996-09-27,1996,
2756,Diljale,1996-09-27,1996,tt0286593
2757,Dushman Duniya Ka,1996-09-20,1996,tt0116153
2758,Zulm Hi Zulm,1996-09-20,1996,
2759,Daanveer,1996-09-20,1996,tt0294492
2760,Maa Ke Aansu,1996-09-13,1996,
2761,Angaara,1996-09-13,1996,tt0115541
2762,Sabar,1996-09-06,1996,
2763,Bal Bramhachari,1996-09-06,1996,tt0115616
2764,Yash,1996-08-30,1996,tt0870221
2765,Mr. Bechara,1996-08-30,1996,tt0117099
2766,Jai Dakshineshwar Kaali Maa,1996-08-23,1996,
2767,Bhairavi,1996-08-23,1996,
2768,Laalchee,1996-08-23,1996,
2769,Jeet,1996-08-23,1996,tt0116690
2770,Bhayaanak Panja,1996-08-16,1996,
2771,Dil Tera Diwana,1996-08-09,1996,tt0322027
2772,Khamoshi,1996-08-09,1996,
2773,Krishna,1996-08-02,1996,tt0135515
2774,Bhishma,1996-07-26,1996,tt0115668
2775,Maahir,1996-07-19,1996,tt0378281
2776,Muqadama,1996-07-19,1996,
2777,Muqadar,1996-07-12,1996,tt0117111
2778,Sindoor Ki Holi,1996-07-05,1996,
2779,Hahakaar,1996-07-05,1996,
2780,Daraar,1996-07-05,1996,tt0116024
2781,Daizy Villa,2015-03-20,2015,
2782,Dozakh - In Search Of Heaven,2015-03-20,2015,
2783,Black Home,2015-03-20,2015,
2784,Dilliwali Zaalim Girlfriend,2015-03-20,2015,tt2800452
2785,Hunterrr,2015-03-20,2015,tt4333674
2786,Apna Kaun?,1996-06-28,1996,
2787,Shohrat,1996-06-28,1996,
2788,Fareb,1996-06-28,1996,tt0286620
2789,Army,1996-06-28,1996,tt0115568
2790,Aur Ek Prem Kahani,1996-06-21,1996,tt0297001
2791,Chaahat,1996-06-21,1996,tt0172234
2792,Himmatvar,1996-06-14,1996,tt0447196
2793,Khiladiyon Ka Khiladi,1996-06-14,1996,tt0246729
2794,Iss Raat Ki Subah Nahin,1996-06-07,1996,tt0308417
2795,Loafer,1996-06-07,1996,tt0116898
2796,Prem Granth,1996-05-31,1996,tt0117374
2797,Masoom,1996-05-24,1996,tt0978642
2798,Mafia,1996-05-24,1996,tt0400617
2799,Suhagraat Se Pehle,1996-05-17,1996,
2800,Papa Kahte Hain,1996-05-17,1996,tt0246839
2801,Jaan,1996-05-17,1996,tt0151090
2802,Tu Chor Main Sipahi,1996-05-10,1996,tt0117983
2803,Aisi Bhi Kya Jaldi Hai,1996-05-03,1996,tt0149609
2804,Agnee Prem,1996-04-26,1996,
2805,Chhota Sa Ghar,1996-04-26,1996,
2806,Jung,1996-04-19,1996,tt0116726
2807,Saajan Chale Sasural,1996-04-12,1996,tt0246905
2808,Duniyaa Jhukti Hai,1996-04-05,1996,
2809,Leke Ishq Main Risk Sanam,2015-03-27,2015,
2810,Kutch Nahi Dekha Toh Kuch Nahi Dekha,2015-03-27,2015,
2811,Love Pyar Whatever,2015-03-27,2015,
2812,Yahaan Sabki Lagi Hai,2015-03-27,2015,
2813,Barkhaa,2015-03-27,2015,tt4556848
2814,Police Ke Ghere Mein,1996-03-29,1996,
2815,Megha,1996-03-29,1996,tt0267742
2816,Yeh Majhdhaar,1996-03-29,1996,tt0115019
2817,Agni Sakshi,1996-03-29,1996,tt0115484
2818,Bambai Ka Babu,1996-03-22,1996,tt0172163
2819,Rajkumar,1996-03-22,1996,tt0117436
2820,Apne Dam Par,1996-03-15,1996,tt0115558
2821,Nirbhay,1996-02-23,1996,tt0117186
2822,Bandish,1996-02-23,1996,tt0115620
2823,Papi Gudia,1996-02-16,1996,tt0267813
2824,Aurat Aurat Aurat,1996-02-16,1996,tt0358960
2825,Aatank,1996-02-09,1996,tt0446889
2826,Tunnu Ki Tina,1996-01-26,1996,
2827,Bandit Queen,1996-01-26,1996,
2828,Vijeta,1996-01-26,1996,tt0339864
2829,English Babu Desi Mem,1996-01-26,1996,tt0136153
2830,Jagannath,1996-01-19,1996,
2831,Vishwasghaat,1996-01-19,1996,tt0341639
2832,Dushmani,1996-01-19,1996,
2833,Ek Tha Raja,1996-01-12,1996,tt0338960
2834,Beqabu,1996-01-12,1996,tt0350604
2835,Smuggler,1996-01-05,1996,tt0117672
2836,Jurmana,1996-01-05,1996,tt0116730
2837,Himmat,1996-01-05,1996,tt0319500
2838,Tere Ishq Mein Qurbaan,2015-04-03,2015,
2839,Hum Baja Bajaa Denge,2015-04-03,2015,
2840,Detective Byomkesh Bakshy,2015-04-03,2015,tt3447364
2841,Barefoot To Goa,2015-04-10,2015,
2842,Broken Horses,2015-04-10,2015,
2843,Dharam Sankat Mein,2015-04-10,2015,tt4354740
2844,Ek Paheli Leela,2015-04-10,2015,tt4500734
2845,Kuljyoti,2015-04-17,2015,
2846,Ek Adbhut Dakshina... Gurudakshina,2015-04-17,2015,
2847,NH 8 - Road To Nidhivan,2015-04-17,2015,tt4671212
2848,Nanak Shah Fakir,2015-04-17,2015,
2849,Margarita With A Straw,2015-04-17,2015,tt2929690
2850,Mr. X,2015-04-17,2015,tt3848938
2851,Freaky Chakra,2003-02-07,2003,
2852,OK - The Real Story,2015-04-24,2015,
2853,Dirty Model,2015-04-24,2015,
2854,Daughter,2015-04-24,2015,
2855,Rang-E-Ishq,2015-04-24,2015,
2856,Ishq Ke Parindey,2015-04-24,2015,tt4581722
2857,Kaagaz Ke Fools,2015-04-24,2015,tt2962230
2858,Jai Ho! Democracy,2015-04-24,2015,
2859,Sabki Bajegi Band,2015-05-01,2015,tt4654760
2860,Gabbar Is Back,2015-05-01,2015,tt2424988
2861,Manasarovar,2005-07-08,2005,
2862,Makad Jaala - A Political Trap,2015-05-08,2015,
2863,Kuch Kuch Locha Hai,2015-05-08,2015,tt4272420
2864,Piku - Motion Se Hi Emotion,2015-05-08,2015,
2865,Bombay Velvet,2015-05-15,2015,tt2979920
2866,Main Hoon Part Time Killer,2015-05-15,2015,
2867,Paisa Ho Paisa,2015-04-03,2015,
2868,Surkhaab,2015-05-22,2015,
2869,Extraordinaari,2015-05-22,2015,
2870,Tanu Weds Manu Returns,2015-05-22,2015,tt2140465
2871,Chaar Cutting,2015-05-29,2015,
2872,I Love Desi,2015-05-29,2015,tt4718678
2873,P Se PM Tak,2015-05-29,2015,tt3255586
2874,Chor Bazaari - Ek Atrangi Prem Kahani,2015-05-29,2015,
2875,Ishqedarriyan,2015-05-29,2015,tt4610308
2876,Welcome 2 Karachi,2015-05-29,2015,tt4023852
2877,A Struggler Just Fights,2015-06-05,2015,
2878,An Untold Fact Lateef,2015-06-05,2015,
2879,Dil Dhadakne Do,2015-06-05,2015,tt4110568
2880,Golden Calender,2015-06-12,2015,
2881,Hamari Adhuri Kahani,2015-06-12,2015,tt3483612
2882,ABCD 2,2015-06-19,2015,
2883,Haqeeqat,1995-12-29,1995,tt0286672
2884,Lion Of Gujarat,2015-06-26,2015,
2885,Uvaa,2015-06-26,2015,tt4541102
2886,Miss Tanakpur Haazir Ho,2015-06-26,2015,tt4707940
2887,Bhooton Ki Raasleela,2015-07-03,2015,
2888,Madmast Barkhaa,2015-07-03,2015,
2889,Bezuban Ishq,2015-07-03,2015,tt4760750
2890,Second Hand Husband,2015-07-03,2015,tt3948240
2891,Guddu Rangeela,2015-07-03,2015,tt4684028
2892,Me,2015-06-26,2015,
2894,S.P. Khan Ek Nayi Kranti,2015-07-10,2015,
2895,2 Chehare,2015-07-10,2015,
2896,Thoda Luft Thoda Ishq,2015-07-10,2015,tt4859310
2897,I Love NY,2015-07-10,2015,tt2708644
2898,Shaan-E-Elaahi,1995-12-15,1995,
2899,Bajrangi Bhaijaan,2015-07-17,2015,tt3863552
2900,Trimurti,1995-12-22,1995,tt0114726
2901,Aisa Yeh Jahaan,2015-07-24,2015,tt4760900
2902,Ek Aur Saraaab,2015-07-24,2015,
2903,Masaan,2015-07-24,2015,tt4635372
2904,Drishyam,2015-07-31,2015,tt4430212
2905,Rough Book,2015-07-10,2015,tt4358344
2906,Meri Mohabbat Mera Naseeba,1995-12-08,1995,
2907,Gambler,1995-12-08,1995,tt0337625
2908,Sehme Huay Sitaren,1995-12-01,1995,
2909,Ghar Ka Kanoon,1995-11-10,1995,
2910,Fauji,1995-11-24,1995,tt1297447
2911,Angrakshak,1995-11-17,1995,tt0204823
2912,Ram Shastra,1995-11-10,1995,tt0114232
2913,Reshma,1995-11-03,1995,
2914,Rock Dancer,1995-11-03,1995,tt0274764
2915,Ram Jaane,1995-12-01,1995,tt0114231
2916,Akele Hum Akele Tum,1995-12-01,1995,tt0112313
2917,Hum Sab Chor Hain,1995-10-27,1995,tt0361721
2918,Diya Aur Toofan,1995-10-27,1995,tt0112876
2919,Gangster,1995-10-20,1995,tt0275364
2920,Yaraana,1995-10-20,1995,tt0115009
2921,My Tears,2015-08-07,2015,
2922,Desi Mandi,2015-07-31,2015,
2923,Bangistan,2015-08-07,2015,tt3422462
2924,Kala Sach - The Black Truth,2015-08-07,2015,
2925,Jaanisaar,2015-08-07,2015,
2926,Pyar Karnewala Kabhi Kam Na Honge,1995-10-06,1995,
2927,Sarhad,1995-10-06,1995,
2928,Kalyug Ke Avtaar,1995-10-06,1995,tt0400565
2929,Police Lock Up,1995-09-29,1995,
2930,Intquam Ke Sholay,1995-09-29,1995,
2931,Kartavya,1995-09-29,1995,tt0113528
2932,Dilbar,1995-09-15,1995,tt0346870
2933,Hukumnaama,1995-09-15,1995,
2934,Sanjay,1995-09-15,1995,tt0395746
2935,Jallaad,1995-09-15,1995,tt0113455
2936,Gundaraj,1995-09-08,1995,tt0375791
2937,Raja Rani's Love In Jungle,1995-09-01,1995,
2938,Veer,1995-09-01,1995,
2939,Sanam Harjai,1995-08-25,1995,
2940,Veergati,1995-09-29,1995,tt0395802
2941,Ahankaar,1995-08-25,1995,tt0112309
2942,Guddu,1995-08-11,1995,tt0172519
2943,Dance Party,1995-07-21,1995,
2944,Paappi Devataa,1995-07-14,1995,tt0347722
2945,Hum Dono,1995-08-11,1995,tt0286705
2946,Criminal,1995-08-04,1995,tt0112738
2947,Brothers,2015-08-14,2015,tt3802576
2948,Www.bhoot.com,2015-08-14,2015,
2949,Nath Ek Pratha,2015-08-14,2015,
2950,Gour Hari Dastaan,2015-08-14,2015,
2951,Oh Darling Yeh Hai India,1995-08-11,1995,tt0114031
2952,Aatank Hi Aatank,1995-08-04,1995,tt0172089
2953,Hulchul,1995-08-04,1995,tt0172574
2954,Zamaana Deewana,1995-07-28,1995,tt0115042
2955,Saajan Ki Baahon Mein,1995-07-28,1995,tt0114316
2956,Takkar,1995-07-14,1995,tt0135666
2957,Khooni Dracula,1995-06-30,1995,
2958,Rangeela,1995-09-08,1995,tt0114234
2959,Paapi Farishte,1995-07-07,1995,
2960,Taaqat,1995-06-23,1995,tt0173301
2961,Ravan Raaj,1995-06-23,1995,
2962,Manjhi - The Mountain Man,2015-08-21,2015,tt3449292
2963,All Is Well,2015-08-21,2015,tt3547616
2964,Main Toh Pyar Karunga,2015-08-21,2015,
2965,Varn Sankar,2015-08-14,2015,
2966,The Love Is Forever,2015-08-21,2015,
2968,Barsaat,1995-10-06,1995,tt0112459
2969,Kismat,1995-06-16,1995,tt0316112
2970,Vapsi Saajan Ki,1995-06-09,1995,
2971,Gaddaar,1995-06-09,1995,tt0309618
2972,Himalaya Ke Aanchal Mein,1995-05-26,1995,
2973,Nazar Ke Samne,1995-06-02,1995,tt0292606
2974,Coolie No. 1,1995-06-30,1995,tt0101616
2975,Teen Moti,1995-05-26,1995,
2976,Policewala Gunda,1995-05-19,1995,tt0114153
2977,Ab To Jeene Do,1995-05-19,1995,
2978,Zakhmi Sipahi,1995-05-26,1995,
2979,Phantom,2015-08-28,2015,tt3469244
2980,Gauraiya,2015-08-28,2015,
2981,Baankey Ki Crazy Baraat,2015-08-28,2015,
2982,Raghuveer,1995-05-19,1995,
2983,Kaun Kitney Paani Mein,2015-08-28,2015,tt3477214
2984,Anokha Andaaz,1995-05-12,1995,
2985,Bewafa Sanam,1995-05-12,1995,tt0439464
2986,Chehere - A Modern Day Classic,2015-08-28,2015,
2987,Welcome Back,2015-09-04,2015,tt3159708
2988,Sabse Bada Khiladi,1995-06-09,1995,tt0114317
2989,The Path of Zarathustra,2015-09-04,2015,
2990,Lakhon Hain Yahan Dilwale,2015-09-04,2015,
2991,Janam Kundli,1995-05-12,1995,tt0113457
2992,Taqdeerwala,1995-05-12,1995,tt0114615
2993,Droh Kaal,1995-05-05,1995,tt0178392
2994,God And Gun,1995-05-05,1995,tt0113185
2995,Prem,1995-05-05,1995,tt0114175
2996,Aazmayish,1995-04-21,1995,tt0109031
2997,The Don,1995-04-28,1995,tt0112884
2998,Hero,2015-09-11,2015,tt4467202
2999,Hum Sab Ullu Hain,2015-09-11,2015,
3000,Tera Mera Tedha Medha,2015-09-11,2015,
3001,Mere Genie Uncle,2015-09-11,2015,tt2585654
3002,The Perfect Girl,2015-09-11,2015,
3003,7 Days,1995-04-07,1995,
3004,Maidan-E-Jung,1995-04-14,1995,tt0267703
3005,Baazi,1995-04-14,1995,tt0121989
3006,Jai Maa Vaishnav Devi,1995-03-31,1995,
3007,Param Vir Chakra,1995-03-31,1995,tt0940893
3008,Haathkadi,1995-03-31,1995,tt0260066
3009,Jai Vikraanta,1995-03-24,1995,tt0343850
3010,Naajayaz,1995-03-17,1995,tt0113913
3011,Hatya Chakra,1995-03-03,1995,
3012,Mammo,1995-03-03,1995,tt0110449
3013,Vartmaan,1995-03-03,1995,
3014,Paandav,1995-03-03,1995,tt0290258
3015,Surakshaa,1995-03-03,1995,tt0343048
3016,Andolan,1995-03-03,1995,tt0112359
3017,Nishana,1995-02-17,1995,tt0363846
3018,Sauda,1995-02-03,1995,tt0395748
3019,Pathreela Raasta,1995-01-27,1995,
3020,Jawab,1995-01-27,1995,tt0267613
3021,Padosi Ki Biwi,1995-01-20,1995,
3022,Raaj Drohi,1995-01-13,1995,
3023,Katti Batti,2015-09-18,2015,tt4467262
3025,Gunehgar,1995-01-06,1995,tt0113237
3026,Ab Insaf Hoga,1995-01-06,1995,tt0112272
3027,Kaala Sach,1995-01-06,1995,
3028,MSG 2 - The Messenger,2015-09-18,2015,tt4921860
3029,Meeruthiya Gangsters,2015-09-18,2015,tt4117066
3030,Dunno Y2... Life Is A Moment,2015-09-18,2015,
3031,Arey Budbak Bhaag,2015-09-11,2015,
3032,Karan Arjun,1995-01-13,1995,tt0113526
3033,Raja,1995-06-02,1995,tt0114230
3034,Suhaag,1994-11-04,1994,tt0111308
3035,Andaz Apna Apna,1994-11-04,1994,tt0109117
3036,Dilwale Dulhania Le Jayenge,1995-10-20,1995,tt0112870
3037,Kis Kisko Pyaar Karoon,2015-09-25,2015,tt4302956
3038,Calendar Girls,2015-09-25,2015,tt4897908
3039,Bhaag Johnny,2015-09-25,2015,tt3619710
3040,Time Out,2015-09-25,2015,
3041,Final Match,2015-09-25,2015,
3042,Ek Cheez Milegi Wonderful,2013-04-26,2013,
3043,How Is Wow,2015-09-18,2015,
3044,Mere Jaisa Kaun,2015-09-25,2015,
3045,Manchali Padosan,2015-09-25,2015,
3046,Mr. Azaad,1994-12-23,1994,tt0110584
3047,Teesra Kaun?,1994-12-23,1994,tt0111384
3048,Sone Ki Sita,1994-12-23,1994,
3049,Hum Hain Bemisaal,1994-12-16,1994,tt0290213
3050,Ghar Ki Izzat,1994-12-16,1994,tt0172488
3051,Sangdil Sanam,1994-12-16,1994,tt0111067
3052,Zaalim,1994-12-09,1994,tt0290940
3053,Vaade Iraade,1994-12-02,1994,tt0363170
3054,Chhoti Bahoo,1994-12-02,1994,tt0976027
3055,Gopi Kishen,1994-12-02,1994,tt0109922
3056,Aag Aandhi Aur Toofan,1994-11-25,1994,tt0402739
3057,Raat Ke Gunaah,1994-11-25,1994,
3058,Talvar,2015-10-02,2015,tt4934950
3059,Singh Is Bling,2015-10-02,2015,tt3696192
3060,Udhaar Ki Zindagi,1994-11-04,1994,tt0111537
3061,Zakhmi Dil,1994-11-25,1994,tt0292742
3062,Aao Pyar Karen,1994-11-25,1994,tt0112269
3063,The Gentleman,1994-11-18,1994,tt0172487
3064,Yaar Gaddar,1994-11-04,1994,tt0111780
3065,Ikke Pe Ikka,1994-10-21,1994,tt0110105
3066,Beta Ho To Aisa,1994-10-21,1994,tt0109246
3067,Jazbaa,2015-10-09,2015,tt4323504
3068,Stunttman,1994-10-21,1994,tt0111303
3069,Grow Up,2015-10-09,2015,
3070,Sardar,1994-11-04,1994,tt0240879
3071,Jai Maa Karwa Chauth,1994-10-14,1994,
3072,Amaanat,1994-10-14,1994,tt0109091
3073,Aaja Sanam,1994-09-09,1994,
3074,Main Khiladi Tu Anari,1994-09-23,1994,tt0110438
3075,Rakhwale,1994-09-09,1994,
3076,Prem Yog,1994-09-09,1994,tt0362986
3077,Brahma,1994-09-02,1994,tt0109325
3078,Jaatiwaad,2015-10-16,2015,
3079,Chinar Daastaan-E-Ishq,2015-10-16,2015,tt5021968
3080,Bumper Draw,2015-10-16,2015,tt4995402
3081,Hogaya Dimaagh Ka Dahi,2015-10-16,2015,
3082,Wedding Pullav,2015-10-16,2015,tt4651394
3083,Pyaar Ka Punchnama 2,2015-10-16,2015,tt4430136
3084,Andhera,1994-08-26,1994,
3085,Kranti Kshetra,1994-08-26,1994,tt0205189
3086,Naaraaz,1994-08-19,1994,tt0113933
3087,Chaand Kaa Tukda,1994-08-19,1994,tt0109391
3088,Eena Meena Deeka,1994-08-12,1994,tt0109710
3089,Ulfet Kee Nayee Manzilein,1994-08-05,1994,
3090,Vijaypath,1994-08-05,1994,tt0111625
3091,Fauj,1994-07-29,1994,
3092,Janta Ki Adalat,1994-07-29,1994,tt0361764
3093,Krantiveer,1994-07-22,1994,tt0110280
3094,Aag,1994-08-12,1994,tt0338690
3095,1942 - A Love Story,1994-07-15,1994,tt0109010
3096,Jazbaat,1994-07-08,1994,tt0385793
3097,Do Fantoosh,1994-07-01,1994,tt0450608
3098,Ranviir - The Marshal,2015-10-22,2015,
3099,Shaandaar,2015-10-22,2015,tt4007558
3100,Juaari,1994-07-08,1994,tt0395614
3101,Ganga Aur Ranga,1994-07-01,1994,tt1202010
3102,Mohra,1994-07-01,1994,tt0110546
3104,Ishq Mein Jeena Ishq Mein Marna,1994-06-24,1994,tt0398128
3105,Cheetah,1994-06-24,1994,tt0440199
3106,Ekka Raja Rani,1994-06-24,1994,tt0317699
3107,Watan,1994-06-17,1994,
3108,Aatish,1994-06-17,1994,
3109,Jai Kishen,1994-06-10,1994,tt0110177
3110,Anth,1994-06-10,1994,tt0135140
3111,Titli,2015-10-30,2015,tt3019620
3112,Main Aur Charles,2015-10-30,2015,
3113,Guddu Ki Gun,2015-10-30,2015,tt4853926
3114,Once Upon A Time In Bihar,2015-10-30,2015,
3115,Love Exchange,2015-10-30,2015,
3116,The Last Horror,2015-10-30,2015,
3117,Kesar Kasturi,2015-10-30,2015,
3118,Prithipal Singh...A Story,2015-10-30,2015,
3119,Mike,2015-10-30,2015,
3120,Mere Sai Ram,2015-10-30,2015,
3121,Charlie Kay Chakkar Mein,2015-11-06,2015,
3122,Yaara Silly Silly,2015-11-06,2015,
3123,Ranbanka,2015-11-06,2015,tt5151622
3124,Four Pillars Of Basement,2015-11-06,2015,
3125,Prem Ratan Dhan Payo,2015-11-12,2015,tt3595298
3126,Karlo Timepass Yaar,2015-11-06,2015,
3127,Killer Boys,2015-11-06,2015,
3128,Blood Relation,2015-11-06,2015,
3129,Chor Bane Netajee,2015-11-06,2015,
3130,SSC Fail,2015-11-06,2015,
3131,My Emptiness,2015-11-06,2015,
3132,Run Bhuumi - Champs Dont Cry,2015-11-12,2015,
3133,Dirty Prem Galat Sambandh,2015-11-13,2015,
3134,Tara Rani Ki Amar Katha,1994-05-27,1994,
3135,Aa Gale Lag Jaa,1994-05-13,1994,tt0225013
3136,Mohabbat Ki Arzoo,1994-05-13,1994,
3137,Pehla Pehla Pyar,1994-05-06,1994,tt0317985
3138,Yeh Dillagi,1994-05-06,1994,tt0111793
3139,Professor Ki Padosan,1994-04-29,1994,tt0121659
3140,Pyar Ka Rog,1994-04-29,1994,tt0362056
3141,Saajan Ka Ghar,1994-04-29,1994,tt0173156
3142,Anjaam,1994-04-22,1994,tt0109134
3143,Paramaatma,1994-04-15,1994,tt0110881
3144,Maha Shaktishaali,1994-04-15,1994,tt0440604
3145,Chauraha,1994-04-08,1994,tt0346733
3146,Betaaj Badshah,1994-04-08,1994,tt0112485
3147,Andaz,1994-04-08,1994,tt0109116
3148,Kanoon,1994-04-01,1994,
3149,Tejasvini,1994-04-01,1994,
3150,Masti,1994-03-25,1994,
3151,X Past Is Present,2015-11-20,2015,
3152,Tamasha,2015-11-27,2015,
3153,Yeh Ishq Sarfira,2015-11-27,2015,
3154,Kota Junction,2015-11-27,2015,
3155,Hate Story 3,2015-12-04,2015,tt3619772
3156,Angry Indian Goddesses,2015-12-04,2015,
3157,Kajarya,2015-12-04,2015,
3158,Khuddar,1994-03-25,1994,tt0110254
3159,Laadla,1994-03-25,1994,tt0187227
3160,Aaja Re O Sajna,1994-03-18,1994,
3161,Salaami,1994-03-18,1994,
3162,Insaaf Apne Lahoo Se,1994-03-18,1994,tt0349618
3163,Muhafiz,1994-03-11,1994,
3164,Janam Se Pehle,1994-03-11,1994,tt0230358
3165,Insaniyat,1994-03-11,1994,tt0110140
3166,Imtihan,1994-03-11,1994,
3167,Sholay Aur Toofan,1994-03-04,1994,
3168,Madam X,1994-02-25,1994,tt0363784
3169,Kabhi Haan Kabhi Naa,1994-02-25,1994,tt0110222
3170,Prem Shakti,1994-02-25,1994,tt0267845
3171,Yuhi Kabhi,1994-02-18,1994,tt0388554
3172,Laqshya,1994-02-18,1994,
3173,Baali Umar Ko Salaam,1994-02-18,1994,tt0363455
3174,Karan,1994-02-18,1994,tt0448586
3175,Gangapur Ki Geeta,1994-02-11,1994,
3176,Mahakaal,1994-02-11,1994,tt0260155
3177,Madhosh,1994-02-04,1994,tt0398170
3178,Dilwale,1994-02-04,1994,tt0337611
3179,Milan,1994-02-04,1994,tt0113822
3180,Mamta Ki Saugandh,1994-01-28,1994,
3181,Dulaara,1994-01-28,1994,tt0121232
3182,Elaan,1994-01-21,1994,tt0290183
3183,Raja Babu,1994-01-21,1994,tt0110942
3185,Aag Aur Chingaari,1994-01-07,1994,tt0363405
3186,Zid,1994-01-07,1994,
3187,Thanedaarni,1994-01-07,1994,
3188,Gopalaa,1994-01-07,1994,
3189,Zamane Se Kya Darna,1994-01-14,1994,tt0339936
3190,Sorry Daddy,2015-12-11,2015,tt4994210
3191,The Silent Heroes,2015-12-11,2015,tt4309284
3192,Yash Raaj Aur Film,2015-12-11,2015,
3193,Bajirao Mastani,2015-12-18,2015,tt3735246
3194,Dilwale,2015-12-18,2015,tt4535650
3195,Rasik Balma,2015-12-18,2015,
3196,Tere Jism Se Jaan Tak,2015-12-18,2015,
3197,A Destination Of Love,2015-12-25,2015,
3198,School Teacher,2016-01-01,2016,
3199,Jee Lene Do Ek Pal,2016-01-01,2016,
3200,Love Hunters,2016-01-01,2016,
3201,Haunted Resort,2016-01-08,2016,
3202,Chauranga,2016-01-08,2016,
3203,Chhota Bheem Himalayan Adventure,2016-01-08,2016,
3204,Wazir,2016-01-08,2016,
3205,Karamati Coat,1994-07-22,1994,
3206,Apne Apne Phandey,2016-01-15,2016,
3207,Chalk N Duster,2016-01-15,2016,tt4600778
3208,Rebellious Flower,2016-01-15,2016,tt4659548
3209,Jugni,2016-01-22,2016,tt3453964
3210,Kyaa Kool Hain Hum 3,2016-01-22,2016,tt5290620
3211,Airlift,2016-01-22,2016,tt4387040
3212,Mastizaade,2016-01-29,2016,tt3726012
3213,Saala Khadoos,2016-01-29,2016,tt5310090
3214,Ghayal Once Again,2016-02-05,2016,tt4683366
3215,Sanam Teri Kasam,2016-02-05,2016,
3216,BHK [email protected],2016-02-05,2016,
3217,Fitoor,2016-02-12,2016,tt4399594
3218,Sanam Re,2016-02-12,2016,tt4262516
3219,Ye Kaisa Pal Do Pal Ka Pyar,2016-01-29,2016,
3220,Rhythm,2016-02-26,2016,
3221,Direct Ishq,2016-02-19,2016,tt4340180
3222,Ishq Forever,2016-02-19,2016,tt4979160
3223,Loveshhuda,2016-02-19,2016,tt5209420
3224,Neerja,2016-02-19,2016,tt5286444
3225,Dance Dosti Aur Ishqool Decoding Teenagers,2016-02-26,2016,
3226,Killer Girls,2016-02-26,2016,
3227,Haunted Jungle,2016-02-26,2016,
3228,The Best Seller,2016-02-26,2016,
3229,Dhara 302,2016-02-26,2016,
3230,Jab Tum Kaho,2016-02-26,2016,
3231,Bollywood Diaries,2016-02-26,2016,tt5216810
3232,Love Shagun,2016-02-26,2016,tt5130348
3233,Aligarh,2016-02-26,2016,tt5121000
3234,Tere Bin Laden - Dead Or Alive,2016-02-26,2016,tt5313980
